subproject,library_id,index,donor_id,fastq_path_r1,fastq_path_r2,symbolic_link_r1,symbolic_link_r2,zUMI_barcode,plate,original_barcode,well,sample_id
CLL_52,AF9858,N702-S507-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N702-S507-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N702-S507-NX-xt_2.fastq.gz,CLL_05-599_S289_L007_R1_001.fastq.gz,CLL_05-599_S289_L007_R2_001.fastq.gz,JBVGHLJL,P2464,P2464_N702-S507,CLL_05_599_E02,05/599
CLL_52,AF9828,N727-S521-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N727-S521-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N727-S521-NX-xt_2.fastq.gz,CLL_14-2116_S65_L006_R1_001.fastq.gz,CLL_14-2116_S65_L006_R2_001.fastq.gz,JBWRMVLJ,P2463,P2463_N727-S521,CLL_14_2116_G10,14/2116
CLL_52,AF9569,N718-S506-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N718-S506-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N718-S506-NX-xt_2.fastq.gz,CLL_05-599_S25_L006_R1_001.fastq.gz,CLL_05-599_S25_L006_R2_001.fastq.gz,JCBNKPZC,P2461,P2461_N718-S506,CLL_05_599_D02,05/599
CLL_52,AG0618,N723-S502-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N723-S502-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N723-S502-NX-xt_2.fastq.gz,CLL_10-7434_S140_L001_R1_001.fastq.gz,CLL_10-7434_S140_L001_R2_001.fastq.gz,JCHNBKUJ,P2469,P2469_N723-S502,CLL_10_7434_A07,10/7434
CLL_52,AG0634,N726-S502-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N726-S502-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N726-S502-NX-xt_2.fastq.gz,CLL_10-7434_S170_L001_R1_001.fastq.gz,CLL_10-7434_S170_L001_R2_001.fastq.gz,JEGMWMYC,P2469,P2469_N726-S502,CLL_10_7434_A09,10/7434
CLL_52,AG0125,N714-S522-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N714-S522-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N714-S522-NX-xt_2.fastq.gz,CLL_14-2116_S50_L007_R1_001.fastq.gz,CLL_14-2116_S50_L007_R2_001.fastq.gz,JGTHDAKK,P2466,P2466_N714-S522,CLL_14_2116_H11,14/2116
CLL_52,AF9747,N715-S520-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N715-S520-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N715-S520-NX-xt_2.fastq.gz,CLL_14-2116_S270_L006_R1_001.fastq.gz,CLL_14-2116_S270_L006_R2_001.fastq.gz,JHCAKUGO,P2462,P2462_N715-S520,CLL_14_2116_F12,14/2116
CLL_52,AF9709,N707-S522-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N707-S522-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N707-S522-NX-xt_2.fastq.gz,CLL_10-7434_S63_L006_R1_001.fastq.gz,CLL_10-7434_S63_L006_R2_001.fastq.gz,JITBWLYN,P2462,P2462_N707-S522,CLL_10_7434_H07,10/7434
CLL_52,AF9871,N704-S503-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N704-S503-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N704-S503-NX-xt_2.fastq.gz,CLL_05-76_S342_L007_R1_001.fastq.gz,CLL_05-76_S342_L007_R2_001.fastq.gz,JIZWFSSJ,P2464,P2464_N704-S503,CLL_05_76_B04,05/76
CLL_52,AF9818,N726-S518-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N726-S518-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N726-S518-NX-xt_2.fastq.gz,CLL_10-7434_S118_L006_R1_001.fastq.gz,CLL_10-7434_S118_L006_R2_001.fastq.gz,JJRKPQUL,P2463,P2463_N726-S518,CLL_10_7434_E09,10/7434
CLL_52,AG0070,N705-S513-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N705-S513-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N705-S513-NX-xt_2.fastq.gz,CLL_05-76_S257_L007_R1_001.fastq.gz,CLL_05-76_S257_L007_R2_001.fastq.gz,JJZZCTTO,P2466,P2466_N705-S513,CLL_05_76_A05,05/76
CLL_52,AG0578,N718-S502-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N718-S502-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N718-S502-NX-xt_2.fastq.gz,CLL_05-599_S288_L001_R1_001.fastq.gz,CLL_05-599_S288_L001_R2_001.fastq.gz,JKOKAXXH,P2469,P2469_N718-S502,CLL_05_599_A02,05/599
CLL_52,AF9966,N720-S502-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N720-S502-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N720-S502-NX-xt_2.fastq.gz,CLL_05-76_S371_L007_R1_001.fastq.gz,CLL_05-76_S371_L007_R2_001.fastq.gz,JKQGHODT,P2465,P2465_N720-S502,CLL_05_76_A04,05/76
CLL_52,AF9506,N706-S507-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N706-S507-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N706-S507-NX-xt_2.fastq.gz,CLL_05-76_S292_L006_R1_001.fastq.gz,CLL_05-76_S292_L006_R2_001.fastq.gz,JKVZTQAJ,P2460,P2460_N706-S507,CLL_05_76_E06,05/76
CLL_52,AF9900,N707-S510-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N707-S510-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N707-S510-NX-xt_2.fastq.gz,CLL_10-7434_S319_L007_R1_001.fastq.gz,CLL_10-7434_S319_L007_R2_001.fastq.gz,JLQSAWIW,P2464,P2464_N707-S510,CLL_10_7434_G07,10/7434
CLL_52,AF9588,N720-S510-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N720-S510-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N720-S510-NX-xt_2.fastq.gz,CLL_05-76_S315_L006_R1_001.fastq.gz,CLL_05-76_S315_L006_R2_001.fastq.gz,JMROODGQ,P2461,P2461_N720-S510,CLL_05_76_G04,05/76
CLL_52,AG0180,N722-S521-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N722-S521-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N722-S521-NX-xt_2.fastq.gz,CLL_05-76_S278_L007_R1_001.fastq.gz,CLL_05-76_S278_L007_R2_001.fastq.gz,JOZVZBSB,P2467,P2467_N722-S521,CLL_05_76_G06,05/76
CLL_52,AF9632,N727-S505-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N727-S505-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N727-S505-NX-xt_2.fastq.gz,CLL_14-2116_S244_L006_R1_001.fastq.gz,CLL_14-2116_S244_L006_R2_001.fastq.gz,JQPSVQTD,P2461,P2461_N727-S505,CLL_14_2116_C10,14/2116
CLL_52,AG0769,N716-S522-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N716-S522-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N716-S522-NX-xt_2.fastq.gz,empty_S75_L001_R1_001.fastq.gz,empty_S75_L001_R2_001.fastq.gz,JQWATVSX,P2471,P2471_N716-S522,empty_H01,empty
CLL_52,AG0123,N714-S520-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N714-S520-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N714-S520-NX-xt_2.fastq.gz,CLL_14-2116_S316_L007_R1_001.fastq.gz,CLL_14-2116_S316_L007_R2_001.fastq.gz,JRZPCKSA,P2466,P2466_N714-S520,CLL_14_2116_F11,14/2116
CLL_52,AF9800,N723-S516-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N723-S516-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N723-S516-NX-xt_2.fastq.gz,CLL_10-7434_S117_L006_R1_001.fastq.gz,CLL_10-7434_S117_L006_R2_001.fastq.gz,JSEDFKAO,P2463,P2463_N723-S516,CLL_10_7434_C07,10/7434
CLL_52,AG0496,N703-S510-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N703-S510-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N703-S510-NX-xt_2.fastq.gz,CLL_05-599_S31_L001_R1_001.fastq.gz,CLL_05-599_S31_L001_R2_001.fastq.gz,JSPWVSWN,P2468,P2468_N703-S510,CLL_05_599_G03,05/599
CLL_52,AG0095,N710-S515-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N710-S515-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N710-S515-NX-xt_2.fastq.gz,CLL_10-7434_S360_L007_R1_001.fastq.gz,CLL_10-7434_S360_L007_R2_001.fastq.gz,JSQQPLWN,P2466,P2466_N710-S515,CLL_10_7434_B08,10/7434
CLL_52,AG0831,N726-S520-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N726-S520-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N726-S520-NX-xt_2.fastq.gz,CLL_10-7434_S354_L001_R1_001.fastq.gz,CLL_10-7434_S354_L001_R2_001.fastq.gz,JSUNRLVQ,P2471,P2471_N726-S520,CLL_10_7434_F09,10/7434
CLL_52,AG0690,N704-S513-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N704-S513-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N704-S513-NX-xt_2.fastq.gz,CLL_05-76_S336_L001_R1_001.fastq.gz,CLL_05-76_S336_L001_R2_001.fastq.gz,JUZDXGJG,P2470,P2470_N704-S513,CLL_05_76_A04,05/76
CLL_52,AG0124,N714-S521-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N714-S521-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N714-S521-NX-xt_2.fastq.gz,CLL_14-2116_S23_L007_R1_001.fastq.gz,CLL_14-2116_S23_L007_R2_001.fastq.gz,JVIZGBIY,P2466,P2466_N714-S521,CLL_14_2116_G11,14/2116
CLL_52,AG0799,N721-S520-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N721-S520-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N721-S520-NX-xt_2.fastq.gz,CLL_05-76_S130_L001_R1_001.fastq.gz,CLL_05-76_S130_L001_R2_001.fastq.gz,JWIPOIAA,P2471,P2471_N721-S520,CLL_05_76_F05,05/76
CLL_52,AF9979,N721-S508-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N721-S508-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N721-S508-NX-xt_2.fastq.gz,CLL_05-76_S78_L007_R1_001.fastq.gz,CLL_05-76_S78_L007_R2_001.fastq.gz,JWXFXSCM,P2465,P2465_N721-S508,CLL_05_76_F05,05/76
CLL_52,AG0083,N706-S520-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N706-S520-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N706-S520-NX-xt_2.fastq.gz,CLL_05-76_S101_L007_R1_001.fastq.gz,CLL_05-76_S101_L007_R2_001.fastq.gz,JXLBVWGX,P2466,P2466_N706-S520,CLL_05_76_F06,05/76
CLL_52,AF9613,N723-S511-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N723-S511-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N723-S511-NX-xt_2.fastq.gz,CLL_10-7434_S205_L006_R1_001.fastq.gz,CLL_10-7434_S205_L006_R2_001.fastq.gz,JXNPMEIT,P2461,P2461_N723-S511,CLL_10_7434_H07,10/7434
CLL_52,AG0187,N723-S520-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N723-S520-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N723-S520-NX-xt_2.fastq.gz,CLL_10-7434_S32_L007_R1_001.fastq.gz,CLL_10-7434_S32_L007_R2_001.fastq.gz,JYYAHJXZ,P2467,P2467_N723-S520,CLL_10_7434_F07,10/7434
CLL_52,AF9919,N712-S503-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N712-S503-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N712-S503-NX-xt_2.fastq.gz,CLL_14-2116_S92_L007_R1_001.fastq.gz,CLL_14-2116_S92_L007_R2_001.fastq.gz,JZFEBZOB,P2464,P2464_N712-S503,CLL_14_2116_B10,14/2116
CLL_52,AG0077,N705-S522-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N705-S522-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N705-S522-NX-xt_2.fastq.gz,CLL_05-76_S117_L007_R1_001.fastq.gz,CLL_05-76_S117_L007_R2_001.fastq.gz,KAAQGQPV,P2466,P2466_N705-S522,CLL_05_76_H05,05/76
CLL_52,AG0579,N718-S503-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N718-S503-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N718-S503-NX-xt_2.fastq.gz,CLL_05-599_S137_L001_R1_001.fastq.gz,CLL_05-599_S137_L001_R2_001.fastq.gz,KADVDBOY,P2469,P2469_N718-S503,CLL_05_599_B02,05/599
CLL_52,AG0651,N728-S503-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N728-S503-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N728-S503-NX-xt_2.fastq.gz,CLL_14-2116_S68_L001_R1_001.fastq.gz,CLL_14-2116_S68_L001_R2_001.fastq.gz,KAOMFRLC,P2469,P2469_N728-S503,CLL_14_2116_B11,14/2116
CLL_52,AF9987,N722-S508-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N722-S508-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N722-S508-NX-xt_2.fastq.gz,CLL_05-76_S167_L007_R1_001.fastq.gz,CLL_05-76_S167_L007_R2_001.fastq.gz,KBDKDFLQ,P2465,P2465_N722-S508,CLL_05_76_F06,05/76
CLL_52,AF9938,N715-S507-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N715-S507-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N715-S507-NX-xt_2.fastq.gz,CLL_14-2116_S301_L007_R1_001.fastq.gz,CLL_14-2116_S301_L007_R2_001.fastq.gz,KBONCSPC,P2464,P2464_N715-S507,CLL_14_2116_E12,14/2116
CLL_52,AF9531,N711-S508-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N711-S508-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N711-S508-NX-xt_2.fastq.gz,CLL_10-7434_S355_L006_R1_001.fastq.gz,CLL_10-7434_S355_L006_R2_001.fastq.gz,KCHFKRMY,P2460,P2460_N711-S508,CLL_10_7434_F09,10/7434
CLL_52,AF9711,N710-S515-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N710-S515-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N710-S515-NX-xt_2.fastq.gz,CLL_10-7434_S263_L006_R1_001.fastq.gz,CLL_10-7434_S263_L006_R2_001.fastq.gz,KDVAIARA,P2462,P2462_N710-S515,CLL_10_7434_B08,10/7434
CLL_52,AF9649,N729-S506-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N729-S506-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N729-S506-NX-xt_2.fastq.gz,CLL_14-2116_S179_L006_R1_001.fastq.gz,CLL_14-2116_S179_L006_R2_001.fastq.gz,KDZNTPRH,P2461,P2461_N729-S506,CLL_14_2116_D12,14/2116
CLL_52,AG0520,N706-S510-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N706-S510-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N706-S510-NX-xt_2.fastq.gz,CLL_05-76_S46_L001_R1_001.fastq.gz,CLL_05-76_S46_L001_R2_001.fastq.gz,KEAKCPWJ,P2468,P2468_N706-S510,CLL_05_76_G06,05/76
CLL_52,AF9693,N705-S522-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N705-S522-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N705-S522-NX-xt_2.fastq.gz,CLL_05-76_S306_L006_R1_001.fastq.gz,CLL_05-76_S306_L006_R2_001.fastq.gz,KEDKDEAF,P2462,P2462_N705-S522,CLL_05_76_H05,05/76
CLL_52,AG0024,N728-S505-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N728-S505-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N728-S505-NX-xt_2.fastq.gz,CLL_14-2116_S320_L007_R1_001.fastq.gz,CLL_14-2116_S320_L007_R2_001.fastq.gz,KEPAYXEQ,P2465,P2465_N728-S505,CLL_14_2116_C11,14/2116
CLL_52,AF9959,N719-S503-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N719-S503-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N719-S503-NX-xt_2.fastq.gz,CLL_05-599_S347_L007_R1_001.fastq.gz,CLL_05-599_S347_L007_R2_001.fastq.gz,KETTPTFN,P2465,P2465_N719-S503,CLL_05_599_B03,05/599
CLL_52,AF9807,N724-S515-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N724-S515-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N724-S515-NX-xt_2.fastq.gz,CLL_10-7434_S180_L006_R1_001.fastq.gz,CLL_10-7434_S180_L006_R2_001.fastq.gz,KEULKABK,P2463,P2463_N724-S515,CLL_10_7434_B08,10/7434
CLL_52,AG0672,N701-S521-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N701-S521-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N701-S521-NX-xt_2.fastq.gz,CLL_05-599_S229_L001_R1_001.fastq.gz,CLL_05-599_S229_L001_R2_001.fastq.gz,KEXLKXMQ,P2470,P2470_N701-S521,CLL_05_599_G01,05/599
CLL_52,AG0600,N720-S510-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N720-S510-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N720-S510-NX-xt_2.fastq.gz,CLL_05-76_S38_L001_R1_001.fastq.gz,CLL_05-76_S38_L001_R2_001.fastq.gz,KGCHNNWH,P2469,P2469_N720-S510,CLL_05_76_G04,05/76
CLL_52,AG0571,N716-S503-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N716-S503-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N716-S503-NX-xt_2.fastq.gz,CLL_05-599_S155_L001_R1_001.fastq.gz,CLL_05-599_S155_L001_R2_001.fastq.gz,KGKMCFJS,P2469,P2469_N716-S503,CLL_05_599_B01,05/599
